Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,QualSF,TotalBath,meanRmsSF
1294,60,RL,4.3694478524670215,9.224341891611996,NaN,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,5,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,PConc,3,No,GLQ,194,Unf,0,638,GasA,3,Y,SBrkr,832,0,0,0,1,4,1,Typ,1,3,Attchd,RFn,2,3,3,Y,0,28,0,0,259,GdWo,NaN,0,3,2006,WD,Normal,12.000897933306716,9.768412111339039,2.5,5.342334251964811
1295,20,RL,4.110873864173311,9.00859131751613,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,1990,Hip,CompShg,WdShing,Plywood,None,0.0,3,CBlock,3,No,Rec,167,Unf,0,697,GasA,3,Y,SBrkr,0,0,1,0,0,2,1,Typ,0,4,Detchd,Unf,2,3,3,N,0,0,0,0,0,NaN,NaN,0,4,2006,WD,Normal,11.652696102959753,9.0642735958414,2.0,5.157905212831292
1296,20,RL,4.2626798770413155,9.036106025364846,NaN,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,CBlock,3,Av,BLQ,1016,Unf,0,36,GasA,4,Y,SBrkr,0,0,1,0,1,3,1,Typ,0,4,Attchd,RFn,1,3,3,Y,356,0,0,0,0,GdWo,NaN,0,11,2006,WD,Normal,11.83863282480007,9.261128538808288,2.5,5.353752073436137
1297,20,RL,4.394449154672439,9.071193240566025,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,4,CBlock,3,Mn,ALQ,776,Unf,0,344,GasA,4,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,192,20,123,0,0,MnPrv,NaN,0,12,2008,WD,Normal,11.951186847493476,9.327323087461798,3.0,5.241747015059643
1298,180,RM,3.58351893845611,8.209580483475577,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,PConc,3,Gd,GLQ,547,Unf,0,0,GasA,4,Y,SBrkr,0,0,1,0,0,2,1,Typ,0,4,Basment,Fin,2,3,3,Y,0,44,0,0,0,NaN,NaN,0,6,2006,New,Partial,11.849404844423074,9.18142636181154,3.0,5.372496764722288
1300,20,RL,4.330733340286331,8.922791623969637,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,CBlock,3,No,LwQ,340,Rec,906,0,GasA,5,Y,SBrkr,0,0,1,0,1,3,1,Typ,0,4,Attchd,RFn,1,3,3,Y,218,0,0,0,0,GdPrv,NaN,0,5,2010,WD,Normal,11.944714374881176,9.430359045942868,2.5,5.340738082431989
1301,60,RL,4.248495242049359,9.283869605264298,NaN,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,3,PConc,3,No,GLQ,694,Unf,0,284,GasA,5,Y,SBrkr,978,0,0,0,1,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,5,2009,WD,Normal,12.323860125621126,9.939240722241946,2.5,5.3996698608083245
1302,70,RL,4.248495242049359,8.922791623969637,NaN,IR1,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,No,BLQ,547,Unf,0,224,GasA,2,Y,SBrkr,741,0,0,0,0,3,1,Typ,2,4,Attchd,Unf,1,3,3,P,0,0,0,0,224,NaN,NaN,0,11,2009,WD,Normal,12.086731521684555,9.517163087955348,1.0,5.367976682578148
1303,60,RL,4.532599493153256,9.222367752188902,NaN,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,3,PConc,3,No,GLQ,740,Unf,0,425,GasA,5,Y,SBrkr,1323,0,1,0,1,4,1,Typ,1,3,Attchd,RFn,3,3,3,Y,309,78,0,0,0,NaN,NaN,0,12,2006,WD,Normal,12.577639650232573,10.29312811029732,3.5,5.758112819201249
1304,20,RL,4.30406509320417,9.069813136839207,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,3,PConc,3,Av,Unf,0,Unf,0,1616,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,RFn,3,3,3,Y,208,59,0,0,0,NaN,NaN,0,4,2006,WD,Normal,12.354496960983985,10.026810768568128,2.0,5.446121418459278
1305,160,RM,3.4965075614664802,8.120886021092838,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,3,PConc,3,No,Unf,0,Unf,0,976,GasA,5,Y,SBrkr,732,0,0,0,0,3,1,Maj1,0,4,Detchd,Unf,2,3,3,Y,0,40,0,0,0,NaN,NaN,0,4,2006,WD,Normal,11.775297421715827,9.841026871193522,2.0,5.501258210544727
1306,20,RL,4.6913478822291435,9.486000469200638,NaN,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,3,PConc,3,No,GLQ,1572,Unf,0,80,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,2,5,Attchd,Fin,2,3,3,Y,404,102,0,0,0,NaN,NaN,0,11,2009,WD,Normal,12.691583538230217,10.300147340682555,3.0,5.621607866467185
1307,120,RL,3.8918202981106265,8.847359875474174,NaN,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,3,PConc,3,No,Unf,0,Unf,0,1368,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,1,4,Attchd,RFn,2,3,3,Y,132,35,0,0,0,NaN,NaN,0,9,2006,New,Partial,12.218500103788143,9.860214640302662,2.0,5.43372200355424
1308,20,RL,4.110873864173311,8.996280439395015,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,No,ALQ,746,Unf,0,244,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,64,0,0,0,NaN,NaN,0,5,2009,WD,Normal,11.835016210489899,9.200391041122515,2.0,5.293304824724492
1309,20,RM,4.61512051684126,9.392745258631441,NaN,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,No,GLQ,144,ALQ,608,172,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,0,4,Attchd,Unf,2,3,3,Y,0,36,0,0,0,GdWo,NaN,0,5,2008,WD,Normal,11.898194668458823,9.23317760587894,2.0,5.236441962829949
1310,20,RL,4.248495242049359,8.875426919818963,NaN,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,CBlock,3,No,GLQ,1200,Unf,0,78,GasA,4,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,112,51,0,0,0,GdWo,NaN,0,6,2008,WD,Normal,12.09626335986454,9.64426335290083,3.0,5.378360074221573
1311,20,RL,4.61512051684126,9.770013301136158,NaN,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,8,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,4,PConc,3,Av,GLQ,1406,Unf,0,496,GasA,3,Y,SBrkr,0,0,1,0,0,3,1,Typ,2,3,Attchd,Fin,2,3,3,Y,0,207,162,0,0,NaN,NaN,0,5,2010,WD,Normal,12.721888795877375,10.189756126469401,3.0,5.6084246746704345
1312,20,RL,4.23410650459726,9.08421009483197,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,PConc,3,No,GLQ,925,Unf,0,349,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,264,98,0,0,0,NaN,NaN,0,1,2007,New,Partial,12.220966184120165,9.789030230558303,3.0,5.362855887685608
1313,60,RL,4.248495242049359,9.166701914946353,NaN,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,3,PConc,3,No,GLQ,482,Unf,0,971,GasA,5,Y,SBrkr,1357,0,0,0,1,4,1,Typ,1,5,Attchd,RFn,2,4,4,Y,500,0,0,0,0,NaN,NaN,0,6,2007,WD,Normal,12.618185607609803,10.43719928008882,2.5,5.746912913777893
1314,60,RL,4.6913478822291435,9.6006918422743,NaN,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,3,PConc,3,No,Unf,0,Unf,0,1393,GasA,5,Y,SBrkr,1177,0,0,0,1,4,1,Typ,1,3,BuiltIn,Fin,3,3,3,Y,668,30,0,0,0,NaN,NaN,0,5,2010,WD,Normal,12.716405147731708,10.489300047824898,2.5,5.564137192142683
1315,20,RL,4.110873864173311,9.010791269515602,NaN,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,No,Rec,732,Unf,0,216,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,1,3,Detchd,Unf,1,3,3,Y,0,36,0,0,0,NaN,NaN,0,10,2007,WD,Normal,11.686887175419702,8.933927891782632,2.0,5.250176991220101
1316,60,RL,4.454347296253507,9.312535884290853,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,Mn,ALQ,500,LwQ,276,176,GasA,3,Y,SBrkr,1020,0,0,0,1,4,1,Typ,2,4,Attchd,Unf,2,3,3,Y,280,0,0,0,0,NaN,NaN,0,6,2008,WD,Normal,12.239995696974733,9.819290393735372,2.5,5.462418377228463
1317,20,RL,4.127134385045092,9.232786560806012,NaN,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,3,PConc,3,Gd,Unf,0,Unf,0,1622,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,1,4,Attchd,RFn,3,3,3,Y,172,42,0,0,0,NaN,NaN,0,1,2009,WD,Normal,12.596403811053621,10.166505449493199,3.0,5.321789722733179
1318,120,FV,3.871201010907891,8.350193650720067,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,No,Unf,0,Unf,0,1352,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,1,4,Attchd,RFn,2,3,3,Y,0,241,0,0,0,NaN,NaN,0,4,2007,New,Partial,12.249615734512616,9.84845041660622,2.0,5.603593747400769
1319,20,RL,4.248495242049359,9.601165503344832,NaN,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,3,PConc,3,Gd,Unf,0,Unf,0,1753,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,3,Attchd,RFn,3,3,3,Y,198,150,0,0,0,NaN,NaN,0,8,2006,WD,Normal,12.524530013005734,10.25135885791871,2.0,5.546292893563428
1320,20,RL,4.330733340286331,9.231710397712375,NaN,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,PConc,3,No,ALQ,492,Unf,0,372,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,2,2007,WD,Normal,11.6172944892629,8.888618807300878,1.0,5.250176991220101
1321,20,RL,4.2626798770413155,9.036106025364846,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,3,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,CBlock,3,No,ALQ,189,Rec,661,628,GasA,4,Y,SBrkr,0,0,1,0,1,3,1,Typ,2,4,Attchd,RFn,2,3,3,Y,114,0,0,0,216,NaN,NaN,0,6,2009,WD,Normal,11.960817678718287,9.783408132205587,2.5,5.51073695449927
1322,20,RL,4.248495242049359,8.799058378546453,NaN,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,6,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,0,Floor,3,N,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,3,2,Y,0,0,0,0,0,NaN,NaN,0,7,2008,WD,Normal,11.19135563385109,7.6783263565068856,1.0,5.198497031265826
1323,60,RL,4.68213122712422,9.228867676590067,NaN,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,PConc,3,No,GLQ,674,Unf,0,76,GasA,5,Y,SBrkr,862,0,1,0,1,3,1,Typ,1,3,Attchd,RFn,2,3,3,Y,240,39,0,0,0,NaN,NaN,0,6,2010,WD,Normal,12.154784614286667,9.836920308264014,3.5,5.486351740748678
1324,30,RL,3.9318256327243257,8.581294116822761,NaN,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,7,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,No,LwQ,280,Unf,0,140,GasA,4,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Attchd,Unf,0,3,3,Y,164,0,0,0,0,NaN,NaN,0,12,2009,WD,Normal,11.320565693461432,8.414717399827001,1.0,4.960043507980195
1325,20,RL,4.330733340286331,9.209039526243135,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,3,PConc,3,Av,Unf,0,Unf,0,1795,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,1,4,Attchd,RFn,3,3,3,Y,0,49,0,0,0,NaN,NaN,0,2,2007,New,Partial,11.898194668458823,10.2653838414975,2.0,5.55074228911297
1326,30,RM,3.713572066704308,8.19891444498699,NaN,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,BrkTil,2,No,Unf,0,Unf,0,796,GasA,2,N,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Attchd,Unf,0,3,3,N,0,0,100,0,0,MnPrv,NaN,0,1,2008,WD,Normal,10.915106645867503,8.759197750371365,1.0,5.076423034634259
1327,30,RH,4.2626798770413155,8.359603270841466,NaN,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,6,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,No,Rec,544,Unf,0,0,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,Unf,0,3,3,Y,0,0,286,0,0,NaN,NaN,0,5,2007,WD,Normal,11.277215789596893,8.282735880201754,1.0,4.867534450455582
1328,20,RL,4.110873864173311,8.79497643168877,NaN,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,9,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,CBlock,3,No,ALQ,641,Unf,0,175,GasA,5,Y,SBrkr,0,0,0,1,0,3,1,Typ,1,5,Attchd,Unf,1,3,3,Y,0,0,0,0,0,MnPrv,NaN,0,10,2008,WD,Normal,11.779136168550774,9.007121989469242,1.5,5.101085197018328
1329,50,RM,4.110873864173311,9.25349564229011,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,4,BrkTil,3,No,LwQ,493,Unf,0,1017,GasW,5,Y,SBrkr,1208,0,0,0,0,5,1,Mod,2,3,Detchd,Unf,2,2,3,Y,0,547,0,0,480,MnPrv,Shed,1150,6,2008,WD,Normal,12.45293662970407,10.158633519975831,2.0,5.857933154483459
1330,60,RL,4.1588830833596715,9.114379980830272,NaN,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,935,GasA,4,Y,SBrkr,677,0,0,0,1,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,0,28,0,0,0,NaN,NaN,0,6,2006,WD,Normal,12.081081821061819,9.796458979777604,2.5,5.3230099791384085
1331,20,RL,4.454347296253507,9.210440366976517,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,3,PConc,4,Av,Unf,0,Unf,0,1588,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,4,Attchd,RFn,3,3,3,Y,144,45,0,0,0,NaN,NaN,0,12,2007,WD,Normal,12.33270970174018,10.142858720954989,2.0,5.428718866163631
1332,80,RL,4.02535169073515,9.285540604539118,NaN,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,Av,ALQ,483,Unf,0,428,GasA,4,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,7,2006,WD,Normal,11.794345471549745,9.140561477368266,1.0,5.075173815233827
1333,20,RL,4.219507705176107,9.09133158539398,NaN,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,6,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,Mn,ALQ,690,Unf,0,126,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,1,4,Detchd,Unf,1,2,2,Y,0,0,0,0,0,NaN,NaN,0,5,2009,WD,Normal,11.51293546492023,8.784009071186633,2.0,5.60947179518496
1334,50,RM,4.110873864173311,8.881975184248867,NaN,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,803,GasA,5,Y,SBrkr,557,0,0,0,1,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,65,190,0,0,MnPrv,NaN,0,7,2006,WD,Normal,11.74006900564972,9.288781798282745,1.5,5.42788257090268
1335,160,RM,3.2188758248682006,7.7702232041587855,NaN,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,3,CBlock,3,No,LwQ,765,Unf,0,0,GasA,3,Y,SBrkr,600,0,0,0,1,3,1,Min1,0,4,Attchd,Unf,2,3,3,Y,0,36,0,0,0,NaN,NaN,0,5,2009,WD,Normal,11.736077016252437,9.273409063443166,1.5,5.278114659230517
1336,20,RL,4.394449154672439,9.174816815907135,NaN,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,CBlock,3,No,ALQ,686,Unf,0,664,GasA,3,Y,SBrkr,0,0,0,1,0,2,1,Typ,1,3,Attchd,RFn,2,3,3,Y,0,16,0,0,0,NaN,NaN,0,4,2009,WD,Normal,12.031129798974042,9.686885061765299,2.5,5.4086654237169025
1337,90,RL,4.477336814478207,9.132054453577638,NaN,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,3,CBlock,3,No,Unf,0,Unf,0,1656,GasA,3,Y,SBrkr,0,0,0,0,0,4,2,Typ,0,4,Detchd,Unf,2,3,3,Y,0,211,0,0,0,NaN,NaN,0,11,2008,WD,Normal,11.813037464800539,9.714805812589491,2.0,5.337538079701318
1338,30,RM,5.0369526024136295,8.323365694436081,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,693,Grav,2,N,FuseA,0,0,0,0,0,2,1,Typ,0,4,Attchd,Unf,0,3,3,N,0,20,0,0,0,NaN,NaN,0,3,2006,WD,Normal,10.868587496017359,8.620651899784468,1.0,5.160491049640633
1339,60,RL,4.564348191467836,9.506808731708581,NaN,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,GLQ,700,Unf,0,216,GasA,5,Y,SBrkr,941,0,1,0,1,3,1,Typ,0,4,BuiltIn,RFn,2,3,3,Y,146,91,0,0,0,NaN,NaN,0,6,2006,WD,Normal,12.206077645517674,9.87508807801443,3.5,5.453717265775727
1340,20,RL,4.795790545596741,9.165447603085447,NaN,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,CBlock,3,Mn,Rec,360,Unf,0,504,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,RFn,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,6,2006,WD,Normal,11.763691965388299,9.0642735958414,1.0,5.157905212831292
1341,20,RL,4.2626798770413155,9.023408202624545,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,858,GasA,3,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Detchd,Unf,4,3,3,Y,0,0,0,0,0,GdWo,NaN,0,6,2007,WD,Normal,11.719947764402807,8.842315546841863,1.0,5.1670690799380825
1342,20,RL,4.204692619390966,9.524859098381523,NaN,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,GLQ,814,Unf,0,300,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,78,0,0,0,NaN,NaN,0,7,2008,WD,Normal,11.951186847493476,9.500693872983122,2.0,5.2293244950610855
1343,60,RL,4.248495242049359,9.145908511816794,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,3,PConc,3,No,Unf,0,Unf,0,1284,GasA,5,Y,SBrkr,885,0,0,0,1,3,1,Typ,1,4,Attchd,RFn,2,3,3,Y,192,87,0,0,0,NaN,NaN,0,8,2007,WD,Normal,12.339295865674435,10.226476438820054,2.5,5.73933345892052
1344,50,RL,4.060443010546419,8.930494185292178,NaN,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,896,GasA,4,Y,SBrkr,741,0,0,0,1,3,1,Typ,1,3,Detchd,Unf,2,2,2,Y,0,0,0,0,0,NaN,NaN,0,3,2009,WD,Normal,12.083910661257521,9.732402627668161,1.5,5.363897012194018
1345,60,RL,4.454347296253507,9.315060682746585,NaN,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,728,GasA,5,Y,SBrkr,728,0,0,0,1,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,7,2007,New,Partial,11.95655945119582,9.634888894560614,2.5,5.209486152841421
1346,30,RM,3.9318256327243257,8.699681400989514,NaN,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,No,ALQ,250,Unf,0,710,GasA,4,Y,FuseA,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,168,0,0,NaN,NaN,0,7,2007,WD,Normal,11.59451466851004,8.946505025998682,1.0,5.262690188904886
1347,20,RL,4.248495242049359,9.941842506412591,NaN,IR2,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,CBlock,3,No,BLQ,297,Rec,68,1203,GasA,3,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,4,Attchd,RFn,2,4,3,Y,0,80,0,290,0,NaN,NaN,0,6,2006,WD,Normal,12.47801017053037,10.168502147925643,2.0,5.482951063100371
1348,20,RL,4.543294782270004,9.636065519091707,NaN,IR1,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,3,PConc,3,Gd,GLQ,80,Unf,0,1652,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,1,4,Attchd,Fin,3,3,3,Y,0,0,0,0,0,NaN,NaN,0,5,2007,New,Partial,12.554840409959793,10.2422785273763,3.0,5.540142468807828
1349,20,RL,4.248495242049359,9.692581318886397,NaN,IR3,Low,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,Gd,GLQ,1443,Unf,0,39,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,1,2,Attchd,RFn,2,3,3,Y,402,25,0,0,0,NaN,NaN,0,8,2007,WD,Normal,12.278397958261774,9.944293546928382,3.0,5.703115585668497
